patch.id,cell.id,imageid,X_centroid,Y_centroid,CN_label,tu.det_benign
1037579_cell_12497,cell_12497,1037579,20512,13952,CN07,0.6457806
1037579_cell_12498,cell_12498,1037579,20512,14176,CN07,0.3608083
1037579_cell_12499,cell_12499,1037579,20512,14400,CN08,0.81587254
1037579_cell_12500,cell_12500,1037579,20512,14624,CN08,0.64846155
1037579_cell_12501,cell_12501,1037579,20512,14848,CN10,0.49223244
1037579_cell_12502,cell_12502,1037579,20512,15072,CN08,0.5947389
1037579_cell_12503,cell_12503,1037579,20512,15296,CN07,0.86194228
1037579_cell_12504,cell_12504,1037579,20512,15520,CN07,0.3894272
1037579_cell_12505,cell_12505,1037579,20512,15744,CN07,0.21758723
1037579_cell_12506,cell_12506,1037579,20512,15968,CN07,0.73858854
1037579_cell_12507,cell_12507,1037579,20512,16192,CN08,0.5340473
1037579_cell_12508,cell_12508,1037579,20512,16416,CN07,0.57621384
1037579_cell_12509,cell_12509,1037579,20512,16640,CN07,0.50881636
1037579_cell_12510,cell_12510,1037579,20512,16864,CN07,0.40695345
1037579_cell_12517,cell_12517,1037579,20512,18432,CN07,0.53876054
1037579_cell_12518,cell_12518,1037579,20512,18656,CN07,0.56870162
1037579_cell_12519,cell_12519,1037579,20512,18880,CN03,0.4426207
1037579_cell_12520,cell_12520,1037579,20512,19104,CN08,0.75820975
1037579_cell_12521,cell_12521,1037579,20512,19328,CN07,0.961328875
1037579_cell_12522,cell_12522,1037579,20512,19552,CN07,0.56394586
1037579_cell_12523,cell_12523,1037579,20512,19776,CN04,0.85348383
1037579_cell_12524,cell_12524,1037579,20512,20000,CN07,0.976588089
1037579_cell_12525,cell_12525,1037579,20512,20224,CN01,0.86606431
1037579_cell_12526,cell_12526,1037579,20512,20448,CN01,0.87144007
1037579_cell_12527,cell_12527,1037579,20512,20672,CN08,0.97474553
1037579_cell_12529,cell_12529,1037579,20512,21120,CN07,0.984296454
1037579_cell_12531,cell_12531,1037579,20512,21568,CN01,0.91723415
1037579_cell_12532,cell_12532,1037579,20512,21792,CN01,0.955311574
1037579_cell_12533,cell_12533,1037579,20512,22016,CN01,0.93677752
1037579_cell_12534,cell_12534,1037579,20512,22240,CN07,0.534779
1037579_cell_12539,cell_12539,1037579,20512,23360,CN01,0.95664439
1037579_cell_12540,cell_12540,1037579,20512,23584,CN07,0.83798793
1037579_cell_12541,cell_12541,1037579,20512,23808,CN01,0.945566867
1037579_cell_12543,cell_12543,1037579,20512,24256,CN07,0.951335598
1037579_cell_12544,cell_12544,1037579,20512,24480,CN07,0.81056228
1037579_cell_12545,cell_12545,1037579,20512,24704,CN07,0.8632105
1037579_cell_12546,cell_12546,1037579,20512,24928,CN07,0.76560903
1037579_cell_12547,cell_12547,1037579,20512,25152,CN07,0.912110455
1037579_cell_12548,cell_12548,1037579,20512,25376,CN08,0.83394289
1037579_cell_12549,cell_12549,1037579,20512,25600,CN07,0.936884336
1037579_cell_12550,cell_12550,1037579,20512,25824,CN07,0.90494737
1037579_cell_12551,cell_12551,1037579,20512,26048,CN04,0.76148158
1037579_cell_12552,cell_12552,1037579,20512,26272,CN07,0.4398841
1037579_cell_12553,cell_12553,1037579,20512,26496,CN01,0.92541541
1037579_cell_12555,cell_12555,1037579,20512,26944,CN07,0.88830037
1037579_cell_12557,cell_12557,1037579,20512,27392,CN10,0.3252456
1037579_cell_12558,cell_12558,1037579,20512,27616,CN04,0.339748
1037579_cell_12559,cell_12559,1037579,20512,27840,CN04,0.57545176
1037579_cell_12560,cell_12560,1037579,20512,28064,CN04,0.2414436
1037579_cell_12561,cell_12561,1037579,20512,28288,CN01,0.34915125
1037579_cell_12562,cell_12562,1037579,20512,28512,CN07,0.90718237
1037579_cell_12563,cell_12563,1037579,20512,28736,CN04,0.2756611
1037579_cell_12564,cell_12564,1037579,20512,28960,CN04,0.32809687
1037579_cell_12565,cell_12565,1037579,20512,29184,CN04,0.2512783
1037579_cell_12566,cell_12566,1037579,20512,29408,CN04,0.67478427
1037579_cell_12567,cell_12567,1037579,20512,29632,CN04,0.58348846
1037579_cell_12568,cell_12568,1037579,20512,29856,CN04,0.82614377
1037579_cell_12569,cell_12569,1037579,20512,30080,CN08,0.62966323
1037579_cell_12570,cell_12570,1037579,20512,30304,CN07,0.44819283
1037579_cell_12571,cell_12571,1037579,20512,30528,CN08,0.90354708
1037579_cell_12572,cell_12572,1037579,20512,30752,CN08,0.984231325
1037579_cell_12573,cell_12573,1037579,20512,30976,CN09,0.984622782
1037579_cell_12574,cell_12574,1037579,20512,31200,CN07,0.986350535
1037579_cell_12575,cell_12575,1037579,20512,31424,CN08,0.68938693
1037579_cell_12576,cell_12576,1037579,20512,31648,CN10,0.3307677
1037579_cell_12577,cell_12577,1037579,20512,31872,CN08,0.96475154
1037579_cell_12578,cell_12578,1037579,20512,32096,CN01,0.98450547
1037579_cell_12579,cell_12579,1037579,20512,32320,CN10,0.51158243
1037579_cell_12580,cell_12580,1037579,20512,32544,CN04,0.74821308
1037579_cell_12582,cell_12582,1037579,20512,32992,CN01,0.97167777
1037579_cell_12585,cell_12585,1037579,20512,33664,CN07,0.86231562
1037579_cell_12586,cell_12586,1037579,20512,33888,CN01,0.88938704
1037579_cell_12587,cell_12587,1037579,20512,34112,CN03,0.91833888
1037579_cell_12588,cell_12588,1037579,20512,34336,CN08,0.69662625
1037579_cell_12589,cell_12589,1037579,20512,34560,CN03,0.4651152
1037579_cell_12590,cell_12590,1037579,20512,34784,CN04,0.61662436
1037579_cell_12591,cell_12591,1037579,20512,35008,CN04,0.58475113
1037579_cell_12592,cell_12592,1037579,20512,35232,CN04,0.62345377
1037579_cell_12593,cell_12593,1037579,20512,35456,CN07,0.952021927
1037579_cell_12594,cell_12594,1037579,20512,35680,CN01,0.952483024
1037579_cell_12595,cell_12595,1037579,20512,35904,CN04,0.6610762
1037579_cell_12597,cell_12597,1037579,20512,36352,CN04,0.253826
1037579_cell_12598,cell_12598,1037579,20512,36576,CN04,0.3838078
1037579_cell_12604,cell_12604,1037579,20512,37920,CN04,0.36515474
1037579_cell_12607,cell_12607,1037579,20512,38592,CN08,0.67087346
1037579_cell_12608,cell_12608,1037579,20512,38816,CN08,0.85961448
1037579_cell_12609,cell_12609,1037579,20512,39040,CN07,0.79747511
1037579_cell_12610,cell_12610,1037579,20512,39264,CN01,0.980514178
1037579_cell_12611,cell_12611,1037579,20512,39488,CN08,0.65757114
1037579_cell_12626,cell_12626,1037579,20512,42848,CN01,0.82210834
1037579_cell_12628,cell_12628,1037579,20512,43296,CN07,0.80823842
1037579_cell_12629,cell_12629,1037579,20512,43520,CN10,0.7888463
1037579_cell_12630,cell_12630,1037579,20512,43744,CN01,0.8935714
1037579_cell_12631,cell_12631,1037579,20512,43968,CN01,0.3867496
1037579_cell_12632,cell_12632,1037579,20512,44192,CN07,0.8506155
1037579_cell_12635,cell_12635,1037579,20512,44864,CN01,0.939447787
1037579_cell_12636,cell_12636,1037579,20512,45088,CN07,0.76088606
1037579_cell_12637,cell_12637,1037579,20512,45312,CN01,0.74100485
1037579_cell_12638,cell_12638,1037579,20512,45536,CN04,0.23345923
1037579_cell_12639,cell_12639,1037579,20512,45760,CN07,0.32363826
1037579_cell_12650,cell_12650,1037579,20736,6112,CN01,0.56052738
1037579_cell_12653,cell_12653,1037579,20736,6784,CN09,0.57220563
1037579_cell_12654,cell_12654,1037579,20736,7008,CN02,0.69929415
1037579_cell_12655,cell_12655,1037579,20736,7232,CN07,0.21342856
1037579_cell_12659,cell_12659,1037579,20736,8128,CN09,0.4705946
1037579_cell_12662,cell_12662,1037579,20736,8800,CN07,0.2778184
1037579_cell_12664,cell_12664,1037579,20736,9248,CN01,0.81688271
1037579_cell_12665,cell_12665,1037579,20736,9472,CN07,0.4144855
1037579_cell_12666,cell_12666,1037579,20736,9696,CN07,0.69514355
1037579_cell_12675,cell_12675,1037579,20736,11712,CN02,0.3289967
1037579_cell_12676,cell_12676,1037579,20736,11936,CN07,0.3511235
1037579_cell_12679,cell_12679,1037579,20736,12608,CN09,0.3929773
1037579_cell_12681,cell_12681,1037579,20736,13056,CN04,0.2438357
1037579_cell_12683,cell_12683,1037579,20736,13504,CN07,0.3043547
1037579_cell_12684,cell_12684,1037579,20736,13728,CN08,0.3100087
1037579_cell_12685,cell_12685,1037579,20736,13952,CN09,0.71174282
1037579_cell_12686,cell_12686,1037579,20736,14176,CN07,0.6502245
1037579_cell_12687,cell_12687,1037579,20736,14400,CN07,0.291428
1037579_cell_12688,cell_12688,1037579,20736,14624,CN07,0.4066975
1037579_cell_12689,cell_12689,1037579,20736,14848,CN01,0.68128845
1037579_cell_12690,cell_12690,1037579,20736,15072,CN07,0.2865572
1037579_cell_12691,cell_12691,1037579,20736,15296,CN07,0.5572105
1037579_cell_12692,cell_12692,1037579,20736,15520,CN07,0.67444423
1037579_cell_12693,cell_12693,1037579,20736,15744,CN07,0.21461684
1037579_cell_12694,cell_12694,1037579,20736,15968,CN07,0.2167835
1037579_cell_12696,cell_12696,1037579,20736,16416,CN07,0.2951387
1037579_cell_12697,cell_12697,1037579,20736,16640,CN07,0.3884478
1037579_cell_12698,cell_12698,1037579,20736,16864,CN07,0.3785265
1037579_cell_12699,cell_12699,1037579,20736,17088,CN04,0.6218294
1037579_cell_12706,cell_12706,1037579,20736,18656,CN07,0.4804228
1037579_cell_12708,cell_12708,1037579,20736,19104,CN09,0.7280673
1037579_cell_12709,cell_12709,1037579,20736,19328,CN07,0.3996065
1037579_cell_12710,cell_12710,1037579,20736,19552,CN10,0.80648257
1037579_cell_12712,cell_12712,1037579,20736,20000,CN01,0.954212487
1037579_cell_12713,cell_12713,1037579,20736,20224,CN01,0.93013922
1037579_cell_12714,cell_12714,1037579,20736,20448,CN01,0.92157679
1037579_cell_12716,cell_12716,1037579,20736,20896,CN10,0.3137121
1037579_cell_12717,cell_12717,1037579,20736,21120,CN01,0.982406588
1037579_cell_12718,cell_12718,1037579,20736,21344,CN01,0.6703815
1037579_cell_12719,cell_12719,1037579,20736,21568,CN01,0.97423684
1037579_cell_12720,cell_12720,1037579,20736,21792,CN01,0.964293662
1037579_cell_12721,cell_12721,1037579,20736,22016,CN01,0.952554364
1037579_cell_12722,cell_12722,1037579,20736,22240,CN07,0.84763286
1037579_cell_12723,cell_12723,1037579,20736,22464,CN01,0.9255196
1037579_cell_12727,cell_12727,1037579,20736,23360,CN01,0.96740334
1037579_cell_12728,cell_12728,1037579,20736,23584,CN07,0.82121569
1037579_cell_12729,cell_12729,1037579,20736,23808,CN07,0.94814104
1037579_cell_12730,cell_12730,1037579,20736,24032,CN01,0.969884727
1037579_cell_12731,cell_12731,1037579,20736,24256,CN01,0.952938017
1037579_cell_12732,cell_12732,1037579,20736,24480,CN01,0.974483395
1037579_cell_12733,cell_12733,1037579,20736,24704,CN01,0.961236123
1037579_cell_12734,cell_12734,1037579,20736,24928,CN01,0.946650486
1037579_cell_12736,cell_12736,1037579,20736,25376,CN07,0.84548125
1037579_cell_12737,cell_12737,1037579,20736,25600,CN01,0.957777165
1037579_cell_12738,cell_12738,1037579,20736,25824,CN07,0.956496153
1037579_cell_12739,cell_12739,1037579,20736,26048,CN04,0.51926923
1037579_cell_12740,cell_12740,1037579,20736,26272,CN07,0.76942022
1037579_cell_12741,cell_12741,1037579,20736,26496,CN01,0.7398762
1037579_cell_12742,cell_12742,1037579,20736,26720,CN10,0.53336453
1037579_cell_12743,cell_12743,1037579,20736,26944,CN07,0.75667207
1037579_cell_12744,cell_12744,1037579,20736,27168,CN10,0.7304616
1037579_cell_12745,cell_12745,1037579,20736,27392,CN10,0.31345785
1037579_cell_12746,cell_12746,1037579,20736,27616,CN10,0.60566717
1037579_cell_12748,cell_12748,1037579,20736,28064,CN04,0.27196956
1037579_cell_12751,cell_12751,1037579,20736,28736,CN04,0.3660002
1037579_cell_12753,cell_12753,1037579,20736,29184,CN08,0.47097594
1037579_cell_12757,cell_12757,1037579,20736,30080,CN07,0.88291047
1037579_cell_12758,cell_12758,1037579,20736,30304,CN01,0.975722415
1037579_cell_12760,cell_12760,1037579,20736,30752,CN07,0.98030594
1037579_cell_12761,cell_12761,1037579,20736,30976,CN01,0.948380608
1037579_cell_12762,cell_12762,1037579,20736,31200,CN07,0.9552257
1037579_cell_12763,cell_12763,1037579,20736,31424,CN08,0.74544153
1037579_cell_12764,cell_12764,1037579,20736,31648,CN07,0.94900969
1037579_cell_12765,cell_12765,1037579,20736,31872,CN07,0.89682269
1037579_cell_12766,cell_12766,1037579,20736,32096,CN01,0.97527998
1037579_cell_12767,cell_12767,1037579,20736,32320,CN10,0.78115582
1037579_cell_12768,cell_12768,1037579,20736,32544,CN04,0.56925467
1037579_cell_12769,cell_12769,1037579,20736,32768,CN01,0.87799081
1037579_cell_12770,cell_12770,1037579,20736,32992,CN07,0.517766
1037579_cell_12771,cell_12771,1037579,20736,33216,CN01,0.8630536
1037579_cell_12773,cell_12773,1037579,20736,33664,CN01,0.951474924
1037579_cell_12774,cell_12774,1037579,20736,33888,CN01,0.952969264
1037579_cell_12775,cell_12775,1037579,20736,34112,CN03,0.90565718
1037579_cell_12776,cell_12776,1037579,20736,34336,CN03,0.4955175
1037579_cell_12777,cell_12777,1037579,20736,34560,CN04,0.4500596
1037579_cell_12778,cell_12778,1037579,20736,34784,CN04,0.6580084
1037579_cell_12779,cell_12779,1037579,20736,35008,CN08,0.44587743
1037579_cell_12781,cell_12781,1037579,20736,35456,CN01,0.9678942
1037579_cell_12782,cell_12782,1037579,20736,35680,CN01,0.952575974
1037579_cell_12783,cell_12783,1037579,20736,35904,CN10,0.6743026
1037579_cell_12785,cell_12785,1037579,20736,36352,CN08,0.76757519
1037579_cell_12786,cell_12786,1037579,20736,36576,CN03,0.3646924
1037579_cell_12787,cell_12787,1037579,20736,36800,CN04,0.4834946
1037579_cell_12789,cell_12789,1037579,20736,37248,CN04,0.55030712
1037579_cell_12790,cell_12790,1037579,20736,37472,CN05,0.72958365
1037579_cell_12795,cell_12795,1037579,20736,38592,CN08,0.68199554
1037579_cell_12796,cell_12796,1037579,20736,38816,CN01,0.963955916
1037579_cell_12798,cell_12798,1037579,20736,39264,CN07,0.60144407
1037579_cell_12800,cell_12800,1037579,20736,39712,CN07,0.28813607
1037579_cell_12801,cell_12801,1037579,20736,39936,CN07,0.23616827
1037579_cell_12803,cell_12803,1037579,20736,40384,CN08,0.33765835
1037579_cell_12804,cell_12804,1037579,20736,40608,CN07,0.2220747
1037579_cell_12807,cell_12807,1037579,20736,41280,CN08,0.62348354
1037579_cell_12808,cell_12808,1037579,20736,41504,CN03,0.22483456
1037579_cell_12813,cell_12813,1037579,20736,42624,CN01,0.95399286
1037579_cell_12814,cell_12814,1037579,20736,42848,CN01,0.951704297
1037579_cell_12816,cell_12816,1037579,20736,43296,CN07,0.92438577
1037579_cell_12817,cell_12817,1037579,20736,43520,CN10,0.79690647
1037579_cell_12818,cell_12818,1037579,20736,43744,CN01,0.982145399
1037579_cell_12819,cell_12819,1037579,20736,43968,CN02,0.67045954
1037579_cell_12823,cell_12823,1037579,20736,44864,CN01,0.74550852
1037579_cell_12824,cell_12824,1037579,20736,45088,CN04,0.5069511
1037579_cell_12825,cell_12825,1037579,20736,45312,CN07,0.82107179
1037579_cell_12826,cell_12826,1037579,20736,45536,CN07,0.258102
1037579_cell_12827,cell_12827,1037579,20736,45760,CN04,0.2968493
1037579_cell_12840,cell_12840,1037579,20960,6336,CN07,0.3469294
1037579_cell_12841,cell_12841,1037579,20960,6560,CN09,0.2975088
1037579_cell_12842,cell_12842,1037579,20960,6784,CN02,0.43626994
1037579_cell_12846,cell_12846,1037579,20960,7680,CN07,0.2019807
1037579_cell_12851,cell_12851,1037579,20960,8800,CN07,0.32685345
1037579_cell_12852,cell_12852,1037579,20960,9024,CN01,0.3369182
1037579_cell_12853,cell_12853,1037579,20960,9248,CN02,0.77056587
1037579_cell_12854,cell_12854,1037579,20960,9472,CN07,0.4555253
1037579_cell_12855,cell_12855,1037579,20960,9696,CN09,0.79839744
1037579_cell_12856,cell_12856,1037579,20960,9920,CN07,0.4669497
1037579_cell_12861,cell_12861,1037579,20960,11040,CN08,0.2123636
